2.08113e-05 0.349776 0.686828 0.51306 0.991696 0.433374 0.723955 0.517988 0.821926 0.11497 0.294905 0.474847 0.7565 0.503248 0.0967637 0.307393 0.361041 0.00827318 0.0473381 0.612264 0.313279 0.28317 0.246061 0.544123 0.0678224 0.890671 0.500928 0.0948977 0.946263 0.843256 0.610047 0.0585562 0.15479 0.549193 0.284047 0.971586 
2.98675e-05 0.501983 0.833732 0.525366 0.819462 0.690608 0.0422111 0.441684 0.38294 0.0714704 0.202346 0.82325 0.366104 0.1173 0.455169 0.0292718 0.970401 0.521495 0.761664 0.279839 0.261114 0.550402 0.601771 0.961873 0.196772 0.144357 0.211794 0.628093 0.362242 0.198748 0.364728 0.978068 0.382265 0.735014 0.373909 0.292077 
7.01258e-05 0.178604 0.801668 0.627891 0.957967 0.549351 0.939706 0.636934 0.953172 0.962941 0.141971 0.111858 0.989135 0.395332 0.352413 0.0014679 0.670915 0.0703457 0.300654 0.0965098 0.0399169 0.882837 0.849845 0.348554 0.153487 0.656709 0.312332 0.360759 0.272208 0.00714562 0.0963798 0.855147 0.451588 0.846128 0.870977 0.515327 
0.000137111 0.30442 0.380954 0.697883 0.320794 0.583685 0.9997 0.957932 0.963829 0.0716237 0.78036 0.502202 0.514841 0.929405 0.51594 0.404207 0.514026 0.238096 0.677043 0.0544552 0.228942 0.822777 0.417746 0.0496527 0.512817 0.917742 0.490059 0.418329 0.861016 0.0986293 0.6622 0.596292 0.877399 0.446813 0.59381 0.158343 
0.000169781 0.853502 0.809095 0.456078 0.296749 0.467528 0.738294 0.514116 0.754635 0.148864 0.964553 0.240955 0.728672 0.796158 0.0260704 0.165599 0.22019 0.736584 0.766391 0.729681 0.746642 0.803773 0.0176993 0.472962 0.0764143 0.294446 0.759237 0.491135 0.507573 0.781507 0.791925 0.885117 0.167467 0.623943 0.609162 0.191202 
0.00021948 0.688795 0.574148 0.700905 0.108029 0.649242 0.814333 0.491916 0.628137 0.0956666 0.867951 0.650681 0.99923 0.0656178 0.838283 0.0189839 0.0624245 0.168048 0.378409 0.915255 0.684967 0.246855 0.895744 0.772101 0.702624 0.994337 0.813811 0.719996 0.970581 0.560865 0.461689 0.606714 0.0398469 0.707051 0.401781 0.73858 
0.000226994 0.815081 0.0678972 0.148384 0.886558 0.381385 0.939763 0.603843 0.789208 0.222471 0.0725198 0.840204 0.30181 0.522443 0.693858 0.675927 0.304744 0.834509 0.596341 0.710195 0.251312 0.800539 0.660231 0.49921 0.225902 0.743282 0.336566 0.665473 0.606957 0.126487 0.873121 0.543635 0.867415 0.648557 0.289175 0.155869 
0.000452624 0.607254 0.124689 0.63999 0.30418 0.353066 0.985988 0.508094 0.54139 0.144362 0.298933 0.169826 0.271899 0.809317 0.195149 0.869648 0.177022 0.214771 0.660092 0.162781 0.855395 0.619631 0.136733 0.0637868 0.0641849 0.756075 0.3526 0.149711 0.193111 0.622857 0.361372 0.578198 0.781168 0.0972006 0.649717 0.800063 
0.00046406 0.799454 0.42969 0.795492 0.83412 0.0508827 0.185686 0.829779 0.101107 0.305497 0.487072 0.213845 0.0991644 0.656287 0.217039 0.780482 0.55437 0.301345 0.712149 0.0843319 0.367064 0.240192 0.901003 0.152182 0.723622 0.922572 0.66952 0.623498 0.134988 0.735063 0.19999 0.237154 0.840627 0.417819 0.283245 0.498984 
0.000524095 0.808461 0.807488 0.456051 0.843728 0.534199 0.279824 0.00988016 0.0558645 0.915323 0.833988 0.835684 0.335517 0.0325693 0.391817 0.268318 0.622096 0.564538 0.193108 0.56369 0.935694 0.201963 0.386171 0.376886 0.318269 0.142764 0.435242 0.105074 0.983283 0.0361454 0.496188 0.439904 0.460695 0.907574 0.59821 0.119873 
0.00053417 0.977793 0.759073 0.732802 0.197982 0.486147 0.68078 0.867197 0.972879 0.17236 0.849485 0.286632 0.428143 0.798798 0.394 0.964254 0.215479 0.552612 0.751065 0.14471 0.134345 0.928506 0.400576 0.475531 0.242269 0.809607 0.0662734 0.857451 0.173951 0.59823 0.45589 0.141392 0.377482 0.340545 0.540429 0.987527 
0.000625108 0.506196 0.642181 0.140568 0.523595 0.0671745 0.00131869 0.163252 0.784571 0.288159 0.0904399 0.0238432 0.732028 0.190275 0.946893 0.4335 0.836535 0.644679 0.122152 0.00372988 0.688067 0.346972 0.5568 0.135137 0.254888 0.895488 0.460319 0.589002 0.35418 0.69663 0.265888 0.786058 0.270454 0.523225 0.837846 0.682686 
0.000635078 0.673759 0.866225 0.650516 0.22292 0.613727 0.917498 0.388486 0.278159 0.0242081 0.865342 0.803322 0.436554 0.158335 0.13578 0.0471064 0.717674 0.952992 0.940318 0.932813 0.780373 0.721685 0.360571 0.125061 0.90024 0.328613 0.00544757 0.557313 0.759162 0.242861 0.756515 0.755038 0.930484 0.641819 0.0530848 0.195835 
0.000852955 0.335608 0.555769 0.802297 0.198545 0.945371 0.855352 0.905788 0.575076 0.302349 0.585652 0.0563506 0.0852151 0.210266 0.942286 0.997681 0.0223332 0.353711 0.813872 0.747982 0.327516 0.56433 0.697867 0.0505807 0.110012 0.970346 0.603477 0.64219 0.286757 0.51794 0.0189878 0.127133 0.72248 0.723213 0.0345454 0.604486 
0.0010835 0.210451 0.046216 0.752921 0.33751 0.537381 0.767463 0.74232 0.175262 0.632175 0.973125 0.318418 0.650442 0.984092 0.62878 0.906653 0.117754 0.0849166 0.193563 0.220086 0.986154 0.28777 0.554529 0.975436 0.148988 0.0440036 0.568189 0.551569 0.21891 0.215516 0.183488 0.880629 0.734126 0.462829 0.762747 0.481626 
0.00161756 0.186381 0.499295 0.651656 0.376761 0.224926 0.335956 0.412898 0.578338 0.131991 0.365701 0.331556 0.457489 0.0131371 0.794618 0.147038 0.264586 0.903975 0.11246 0.111871 0.212046 0.854614 0.5032 0.274525 0.947371 0.465891 0.225413 0.521376 0.760148 0.8059 0.756016 0.365664 0.708475 0.339561 0.00662115 0.281665 
0.00169208 0.438756 0.176154 0.615313 0.570872 0.638257 0.184952 0.492385 0.510332 0.142853 0.922909 0.333996 0.465347 0.087822 0.0237447 0.0778776 0.889524 0.228415 0.976217 0.284305 0.306894 0.960247 0.872631 0.316915 0.395257 0.0917099 0.368403 0.743195 0.872495 0.022983 0.274939 0.904959 0.638785 0.0676074 0.278105 0.104837 
0.00202796 0.0839555 0.0404303 0.512239 0.204279 0.310439 0.540847 0.00928333 0.0249323 0.0368645 0.582216 0.3 0.0916015 0.5468 0.0599288 0.222543 0.287478 0.634897 0.716422 0.910272 0.947027 0.681053 0.463921 0.114291 0.891087 0.500668 0.730319 0.478723 0.889596 0.439076 0.556665 0.871595 0.895801 0.724202 0.669165 0.648598 
0.00206213 0.658278 0.677938 0.0975978 0.32691 0.368622 0.422817 0.284355 0.15445 0.845014 0.150999 0.832952 0.423233 0.276793 0.0651156 0.397708 0.276765 0.590149 0.632421 0.100972 0.0309427 0.054317 0.905872 0.987274 0.11238 0.765594 0.344805 0.138301 0.424806 0.71988 0.0260573 0.945099 0.274547 0.312236 0.757574 0.545534 
0.00257329 0.249315 0.234134 0.0821926 0.411322 0.0961979 0.797486 0.347752 0.669615 0.226887 0.281644 0.597421 0.852517 0.261082 0.00913003 0.448343 0.29779 0.953648 0.962218 0.994468 0.0224358 0.0784232 0.0593208 0.00404441 0.974388 0.545973 0.171676 0.366745 0.885398 0.877893 0.746342 0.762011 0.111502 0.0131936 0.744129 0.574571 
0.00257333 0.250019 0.0725345 0.0866716 0.689834 0.0452492 0.503813 0.581768 0.76744 0.363563 0.404005 0.112608 0.599991 0.0479634 0.12062 0.25989 0.970807 0.357093 0.655055 0.501876 0.0382372 0.652161 0.868865 0.0119423 0.713673 0.700993 0.595266 0.643585 0.738104 0.317835 0.853495 0.690885 0.709326 0.633963 0.0159351 0.821941 
0.00257459 0.271103 0.435336 0.68741 0.29329 0.320187 0.379861 0.319964 0.628987 0.38808 0.466667 0.267205 0.907697 0.668606 0.257886 0.285535 0.983128 0.433533 0.393968 0.42364 0.111225 0.359376 0.034552 0.715018 0.30959 0.274596 0.141393 0.397001 0.395789 0.0201024 0.860956 0.0952026 0.0708444 0.682328 0.885335 0.826538 
0.00263532 0.291842 0.988279 0.000346251 0.819446 0.421592 0.693819 0.0199442 0.201955 0.263219 0.918234 0.758657 0.749192 0.661942 0.256257 0.912362 0.0714434 0.749653 0.414508 0.643058 0.876369 0.132623 0.992016 0.815709 0.628542 0.898957 0.773352 0.733948 0.468609 0.904221 0.241856 0.868878 0.225774 0.589121 0.349606 0.834171 
0.0026562 0.642753 0.748086 0.0761775 0.315411 0.106216 0.166857 0.359401 0.459266 0.876167 0.743609 0.841305 0.821066 0.655165 0.365977 0.971693 0.239012 0.0745867 0.578084 0.850591 0.881773 0.95126 0.82012 0.761445 0.609656 0.483827 0.678953 0.163755 0.233121 0.0673841 0.524539 0.923954 0.89928 0.193998 0.516007 0.53763 
0.00267849 0.0173542 0.672777 0.369319 0.145325 0.477267 0.429351 0.102912 0.640074 0.719336 0.884381 0.784742 0.166299 0.980492 0.125475 0.859392 0.809066 0.968706 0.0440684 0.657299 0.218629 0.499941 0.509225 0.539479 0.0220394 0.415874 0.597963 0.971286 0.410333 0.4606 0.311151 0.520185 0.746251 0.244086 0.357492 0.360954 
0.00279829 0.0308912 0.18876 0.484192 0.816666 0.70104 0.372973 0.553593 0.238971 0.381444 0.933877 0.665231 0.532839 0.420878 0.699783 0.25501 0.956006 0.597644 0.602624 0.302262 0.122129 0.621506 0.64557 0.0942465 0.00165698 0.848797 0.726146 0.330521 0.065277 0.111134 0.822528 0.22217 0.00910933 0.100484 0.83772 0.563892 
0.00287306 0.287454 0.238335 0.696697 0.388597 0.144842 0.365134 0.801949 0.363588 0.815883 0.551784 0.841282 0.428456 0.0620233 0.424989 0.787825 0.970547 0.987005 0.584911 0.602069 0.977574 0.0821347 0.438403 0.23914 0.233068 0.173902 0.776031 0.753557 0.0242689 0.887873 0.478419 0.783109 0.715371 0.240882 0.502719 0.190872 
0.00296173 0.777767 0.927029 0.57336 0.464018 0.747725 0.0113127 0.131858 0.140703 0.796076 0.642415 0.0738819 0.732858 0.145161 0.71542 0.0592932 0.540762 0.595019 0.488926 0.377117 0.210127 0.596363 0.0718361 0.349427 0.811267 0.965527 0.607717 0.891984 0.580908 0.317403 0.593794 0.896293 0.990484 0.0648415 0.790348 0.375499 
0.00297541 0.00778382 0.822622 0.813779 0.191395 0.776832 0.221799 0.773129 0.974732 0.317443 0.266627 0.199939 0.380033 0.216683 0.789748 0.296747 0.429445 0.675417 0.738619 0.963093 0.703487 0.509152 0.321852 0.37296 0.339847 0.810439 0.0444898 0.740124 0.25921 0.538501 0.585365 0.225501 0.99087 0.558325 0.772406 0.822086 
0.00313713 0.2258 0.0152977 0.108322 0.566386 0.24433 0.448139 0.874372 0.562821 0.826578 0.295112 0.94468 0.23218 0.256252 0.320727 0.461251 0.744738 0.309439 0.737859 0.192736 0.810734 0.504479 0.773742 0.776769 0.664883 0.68676 0.376193 0.681052 0.448667 0.247142 0.716314 0.0915611 0.866974 0.227268 0.199639 0.331743 
0.00335723 0.424882 0.995868 0.552423 0.570013 0.216105 0.0843224 0.206435 0.558628 0.85737 0.816874 0.208842 0.00423192 0.125817 0.604049 0.255554 0.0980665 0.203352 0.735533 0.107863 0.859822 0.0366474 0.932216 0.758668 0.926279 0.967474 0.337882 0.788897 0.995724 0.139162 0.89304 0.315007 0.316144 0.428779 0.493524 0.64996 
0.0035029 0.873299 0.540586 0.632629 0.594585 0.184192 0.714092 0.738261 0.954382 0.303565 0.0118264 0.765768 0.260902 0.986625 0.212251 0.300385 0.56595 0.918965 0.0515039 0.626877 0.919092 0.183869 0.281097 0.389572 0.540162 0.509835 0.79052 0.269252 0.311728 0.209958 0.760987 0.904259 0.875275 0.748223 0.386921 0.978898 
0.0035176 0.120307 0.00471781 0.292203 0.0513983 0.850972 0.284971 0.513393 0.603711 0.577429 0.854315 0.474836 0.561021 0.083914 0.342631 0.603048 0.433752 0.0646763 0.013959 0.60823 0.526951 0.458709 0.514671 0.0813974 0.0463725 0.383066 0.189669 0.773169 0.648097 0.565659 0.037338 0.53999 0.607606 0.0271562 0.414438 0.459257 
